species_id,recorded_species_name,species_name,taxon,reporting_name,phylum,class_,order,family,genus,common_name,range,frequency,abundance,max_length,common_family_name,common_class_name,common_phylum_name,superseded_ids,superseded_names,geom,mapped_id,mapped_superseded_ids
1277,Odonus niger,Odonus niger,Odonus niger,Odonus niger,Chordata,Actinopterygii,Tetraodontiformes,Balistidae,Odonus,Red tooth triggerfish,3512.0388,8.5714,161.8804,50,Triggerfishes,Ray-finned fishes,Chordates,,,POINT (0 0),1931,
1279,Parapercis millepunctata,Parapercis millepunctata,Parapercis millepunctata,Parapercis millepunctata,Chordata,Actinopterygii,Perciformes,Pinguipedidae,Parapercis,Thousand spot grubfish,3714.816,6.9138,1.7101,18,Grubfishes,Ray-finned fishes,Chordates,,,POINT (0 0),1933,
1280,Parapercis tetracantha,Parapercis tetracantha,Parapercis tetracantha,Parapercis tetracantha,Chordata,Actinopterygii,Perciformes,Pinguipedidae,Parapercis,Black banded grubfish,1955.1708,18.8034,2.6667,26,Grubfishes,Ray-finned fishes,Chordates,,,POINT (0 0),1934,
1282,Plectorhinchus vittatus,Plectorhinchus vittatus,Plectorhinchus vittatus,Plectorhinchus vittatus,Chordata,Actinopterygii,Perciformes,Haemulidae,Plectorhinchus,Oriental sweetlips,3871.2686,5.3746,2.1222,72,Grunter breams (sweetlips),Ray-finned fishes,Chordates,3002,Plectorhinchus orientalis,POINT (0 0),1936,3821
1283,Pomacentrus amboinensis,Pomacentrus amboinensis,Pomacentrus amboinensis,Pomacentrus amboinensis,Chordata,Actinopterygii,Perciformes,Pomacentridae,Pomacentrus,Ambon damsel,1645.8145,36.2297,35.2048,9,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),1937,
1284,Pomacentrus auriventris,Pomacentrus auriventris,Pomacentrus auriventris,Pomacentrus auriventris,Chordata,Actinopterygii,Perciformes,Pomacentridae,Pomacentrus,Yellow-vented damsel,759.9305,28.4264,103.6806,5.5,Damselfishes,Ray-finned fishes,Chordates,4010,Pomacentrus auriventrus,POINT (0 0),1938,4833
1285,Pomacentrus nigromanus,Pomacentrus nigromanus,Pomacentrus nigromanus,Pomacentrus nigromanus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Pomacentrus,Gold back damsel,1280.4166,13.5246,117.9603,9,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),1939,
1287,Premnas biaculeatus,Premnas biaculeatus,Premnas biaculeatus,Premnas biaculeatus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Premnas,Spine-cheek anemonefish,1018.8383,11.1675,2.1371,17,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),1941,
1289,Scarus rubroviolaceus,Scarus rubroviolaceus,Scarus rubroviolaceus,Scarus rubroviolaceus,Chordata,Actinopterygii,Perciformes,Scaridae,Scarus,Ember parrotfish,8262.144,15.0204,4.2267,70,parrotfishes,Ray-finned fishes,Chordates,,,POINT (0 0),1944,
1290,Scarus tricolor,Scarus tricolor,Scarus tricolor,Scarus tricolor,Chordata,Actinopterygii,Perciformes,Scaridae,Scarus,Tricolour parrotfish,4584.0386,11.1801,2.3462,26.6,parrotfishes,Ray-finned fishes,Chordates,,,POINT (0 0),1945,
1291,Scolopsis affinis,Scolopsis affinis,Scolopsis affinis,Scolopsis affinis,Chordata,Actinopterygii,Perciformes,Nemipteridae,Scolopsis,Peters monocle bream,1917.0353,1.6149,1.6667,24,Threadfin breams,Ray-finned fishes,Chordates,,,POINT (0 0),1946,
1292,Synaptula lamperti,Synaptula lamperti,Synaptula lamperti,Synaptula lamperti,Echinodermata,Holothuroidea,Apodida,Synaptidae,Synaptula,Lamperts sea cucumber,1325.1713,2.3962,48.1667,10,,Sea cucumbers,Echinoderms,,,POINT (0 0),1947,
1293,Thor amboinensis,Thor amboinensis,Thor amboinensis,Thor amboinensis,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Thor,Bold-spotted anemone shrimp,9619.58,0.4568,2.7,2,,Higher crustaceans,Arthropods,,,POINT (0 0),1948,
1294,Ptilometra australis,Ptilometra australis,Ptilometra australis,Ptilometra australis,Echinodermata,Crinoidea,Comatulida,Ptilometridae,Ptilometra,Southern passion star,77.0108,18.3673,4.6701,18,,Featherstars,Echinoderms,,,POINT (0 0),1949,
1295,Rhynchocinetes serratus,Rhynchocinetes serratus,Rhynchocinetes serratus,Rhynchocinetes serratus,Arthropoda,Malacostraca,Decapoda,Rhynchocinetidae,Rhynchocinetes,Serrated hinge-back shrimp,206.1092,10.7056,15.0921,6,,Higher crustaceans,Arthropods,,,POINT (0 0),1950,
1296,Unidentified bivalve,Unidentified bivalve,Bivalvia spp.,Bivalvia spp.,Mollusca,Bivalvia,,,,Unidentified bivalve,,,,,,Bivalves,Molluscs,709,Bivalves,POINT (0 0),1952,1267
1298,Coris dorsomacula,Coris dorsomacula,Coris dorsomacula,Coris dorsomacula,Chordata,Actinopterygii,Perciformes,Labridae,Coris,Pale-barred coris,1295.6437,7.6136,2.3976,20,Wrasses,Ray-finned fishes,Chordates,,,POINT (0 0),1955,
1299,Pseudonepanthia nigrobrunnea,Pseudonepanthia nigrobrunnea,Pseudonepanthia nigrobrunnea,Pseudonepanthia nigrobrunnea,Echinodermata,Asteroidea,Spinulosida,Asterinidae,Pseudonepanthia,Dusky seastar,51.6638,32.2581,3.1111,12,,Sea stars,Echinoderms,,,POINT (0 0),1956,
1302,Antedon incommoda,Antedon incommoda,Antedon incommoda,Antedon incommoda,Echinodermata,Crinoidea,Comatulida,Antedonidae,Antedon,Variable feather star,963.1423,1.4038,3.3793,10,,Featherstars,Echinoderms,,,POINT (0 0),1959,
1303,Comanthus tasmaniae,Comanthus tasmaniae,Comanthus tasmaniae,Comanthus tasmaniae,Echinodermata,Crinoidea,Comatulida,Comasteridae,Comanthus,Tasmanian feather star,541.1436,24.6686,5.8462,30,,Featherstars,Echinoderms,204,Cenolia tasmaniae,POINT (0 0),1960,201
1305,Aplysia parvula,Aplysia parvula,Aplysia parvula,Aplysia parvula,Mollusca,Gastropoda,Anaspidea,Aplysiidae,Aplysia,Black-lined sea hare,6825.675,0.7222,2.2778,10,,Sea snails and slugs,Molluscs,,,POINT (0 0),1962,
1306,Berthellina citrina,Berthellina citrina,Berthellina citrina,Berthellina citrina,Mollusca,Gastropoda,Pleurobranchomorpha,Pleurobranchidae,Berthellina,Orange side-gilled slug,1127.0947,0.484,1.2,5,,Sea snails and slugs,Molluscs,,,POINT (0 0),1963,
1307,Stiliger smaragdinus,Stiliger smaragdinus,Stiliger smaragdinus,Stiliger smaragdinus,Mollusca,Gastropoda,Sacoglossa,Limapontiidae,Stiliger,Cactus sea slug,285.4563,1.25,1,7.5,,Sea snails and slugs,Molluscs,,,POINT (0 0),1964,
1308,Elysia expansa,Elysia expansa,Elysia expansa,Elysia expansa,Mollusca,Gastropoda,Sacoglossa,Plakobranchidae,Elysia,Black-margined sea slug,10.7035,22.2222,1.5,,,Sea snails and slugs,Molluscs,,,POINT (0 0),1965,
1310,Chromodoris kuiteri,Chromodoris kuiteri,Chromodoris kuiteri,Chromodoris kuiteri,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Chromodoris,Kuiters chromodorid,894.3269,6.2112,1.4865,5,,Sea snails and slugs,Molluscs,,,POINT (0 0),1967,
1312,Paguristes brevirostris,Paguristes brevirostris,Paguristes brevirostris,Paguristes brevirostris,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes,Orange-eyed hermit crab,479.8416,2.0747,1.3,,,Higher crustaceans,Arthropods,,,POINT (0 0),1969,
1313,Strigopagurus strigimanus,Strigopagurus strigimanus,Strigopagurus strigimanus,Strigopagurus strigimanus,Arthropoda,Malacostraca,Decapoda,Diogenidae,Strigopagurus,Rasping hermit crab,391.5356,15.892,1.5946,13,,Higher crustaceans,Arthropods,274,Trizopagurus strigimanus,POINT (0 0),1970,273
1314,Cancellus typus,Cancellus typus,Cancellus typus,Cancellus typus,Arthropoda,Malacostraca,Decapoda,Diogenidae,Cancellus,Miner hermit crab,276.4741,2.0243,1,4.5,,Higher crustaceans,Arthropods,,,POINT (0 0),1971,
1315,Pagurus sinuatus,Pagurus sinuatus,Pagurus sinuatus,Pagurus sinuatus,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,Hairy pink hermit crab,1625.0503,6.9295,3.696,6,,Higher crustaceans,Arthropods,,,POINT (0 0),1972,
1317,Pagurixus handrecki,Pagurixus handrecki,Pagurixus handrecki,Pagurixus handrecki,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurixus,Handrecks hermit crab,1421.884,1.4433,4.9048,2,,Higher crustaceans,Arthropods,,,POINT (0 0),1974,
1320,Metacarcinus novaezelandiae,Metacarcinus novaezelandiae,Metacarcinus novaezelandiae,Metacarcinus novaezelandiae,Arthropoda,Malacostraca,Decapoda,Cancridae,Metacarcinus,Piecrust crab,202.9269,5.5703,1.575,19,,Higher crustaceans,Arthropods,,,POINT (0 0),1977,
1321,Notomithrax ursus,Notomithrax ursus,Notomithrax ursus,Notomithrax ursus,Arthropoda,Malacostraca,Decapoda,Majidae,Notomithrax,Hairy seaweed crab,419.3468,1.2483,1.2222,4,,Higher crustaceans,Arthropods,,,POINT (0 0),1978,
1322,Amphiprion latezonatus,Amphiprion latezonatus,Amphiprion latezonatus,Amphiprion latezonatus,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,Wide-banded anemonefish,530.5091,19.469,13.9268,14,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),1979,
1324,Cheilodipterus macrodon,Cheilodipterus macrodon,Cheilodipterus macrodon,Cheilodipterus macrodon,Chordata,Actinopterygii,Perciformes,Apogonidae,Cheilodipterus,Tiger cardinalfish,3096.4043,17.4852,3.3522,25,Cardinalfishes,Ray-finned fishes,Chordates,887,Cheilodipterus heptazona,POINT (0 0),1981,1517
1325,Arripis georgianus,Arripis georgianus,Arripis georgianus,Arripis georgianus,Chordata,Actinopterygii,Perciformes,Arripidae,Arripis,Tommy rough,1084.3091,22.039,112.5144,41,Australian salmon (Kahawai),Ray-finned fishes,Chordates,509,Arripis georgiana,POINT (0 0),1982,949
1326,Petroscirtes breviceps,Petroscirtes breviceps,Petroscirtes breviceps,Petroscirtes breviceps,Chordata,Actinopterygii,Perciformes,Blenniidae,Petroscirtes,Short-head sabretooth blenny,771.8796,4.2254,1.5,11,Blennies,Ray-finned fishes,Chordates,1092,Petroscirtes breiceps,POINT (0 0),1983,1739
1328,Pseudocaranx wrighti,Pseudocaranx wrighti,Pseudocaranx wrighti,Pseudocaranx wrighti,Chordata,Actinopterygii,Perciformes,Carangidae,Pseudocaranx,Skipjack trevally,866.1645,3.8627,18.04,70,Trevallies,Ray-finned fishes,Chordates,487,Caranx wrightii,POINT (0 0),1985,925
1329,Scomberoides commersonnianus,Scomberoides commersonnianus,Scomberoides commersonnianus,Scomberoides commersonnianus,Chordata,Actinopterygii,Perciformes,Carangidae,Scomberoides,Giant queenfish,1288.792,1.1662,4.25,120,Trevallies,Ray-finned fishes,Chordates,1146,Scomberoides commersonianus,POINT (0 0),1986,1794
1330,Trachinotus baillonii,Trachinotus baillonii,Trachinotus baillonii,Trachinotus baillonii,Chordata,Actinopterygii,Perciformes,Carangidae,Trachinotus,Small-spotted dart,1850.4902,1.0924,8.8667,60,Trevallies,Ray-finned fishes,Chordates,1184,Trachinotus bailloni,POINT (0 0),1987,1832
1331,Trachinotus blochii,Trachinotus blochii,Trachinotus blochii,Trachinotus blochii,Chordata,Actinopterygii,Perciformes,Carangidae,Trachinotus,Snub-nose dart,2386.613,2.5157,4.0741,110,Trevallies,Ray-finned fishes,Chordates,1185,Trachinotus blotchii,POINT (0 0),1988,1833
1332,Chaetodon adiergastos,Chaetodon adiergastos,Chaetodon adiergastos,Chaetodon adiergastos,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,Phillipine butterflyfish,953.2808,37.0968,2.4137,20,Butterflyfishes,Ray-finned fishes,Chordates,1257,Chaetodon adiergastus,POINT (0 0),1989,1910
1333,Chaetodon guentheri,Chaetodon guentheri,Chaetodon guentheri,Chaetodon guentheri,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,Gunthers butterflyfish,405.5123,16.2708,3.1408,18,Butterflyfishes,Ray-finned fishes,Chordates,200,Chaetodon guntheri,POINT (0 0),1990,197
1334,Chaetodon rafflesii,Chaetodon rafflesii,Chaetodon rafflesii,Chaetodon rafflesii,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon,Lattice butterflyfish,2905.71,9.6154,2.073,18,Butterflyfishes,Ray-finned fishes,Chordates,1256,Chaaetodon rafflesi,POINT (0 0),1991,1909
1335,Notocirrhitus splendens,Notocirrhitus splendens,Notocirrhitus splendens,Notocirrhitus splendens,Chordata,Actinopterygii,Perciformes,Cirrhitidae,Notocirrhitus,Splendid hawkfish,968.1071,52.459,2.0068,20,Hawkfishes,Ray-finned fishes,Chordates,904,Cirrhitus splendens,POINT (0 0),1992,1535
1336,Heteroclinus whiteleggii,Heteroclinus whiteleggii,Heteroclinus whiteleggii,Heteroclinus whiteleggii,Chordata,Actinopterygii,Perciformes,Clinidae,Heteroclinus,Whiteleggs weedfish,138.9948,22.0217,1.6897,10,kelp blennies,Ray-finned fishes,Chordates,483,Heteroclinus whiteleggei,POINT (0 0),1993,921
1337,Emmelichthys nitidus,Emmelichthys nitidus,Emmelichthys nitidus,Emmelichthys nitidus,Chordata,Actinopterygii,Perciformes,Emmelichtydae,Emmelichthys,Red bait fish,10,100,2,,,Ray-finned fishes,Chordates,301,Emmelichtys nitidus,POINT (0 0),1994,467
1338,Hirundichthys rufipinnis,Hirundichthys rufipinnis,Hirundichthys rufipinnis,Hirundichthys rufipinnis,Chordata,Actinopterygii,Beloniformes,Exocoetidae,Hirundichthys,Rondelets flyingfish,10,100,1,,,Ray-finned fishes,Chordates,595,Hirundichthys rondeleti,POINT (0 0),1995,1074
1339,Gnathanacanthus goetzeei,Gnathanacanthus goetzeei,Gnathanacanthus goetzeei,Gnathanacanthus goetzeei,Chordata,Actinopterygii,Scorpaeniformes,Gnathanacanthidae,Gnathanacanthus,Red velvetfish,299.421,7.3343,1.0206,30,red velvetfishes,Ray-finned fishes,Chordates,33,Gnathanacanthus goetzii,POINT (0 0),1996,23
1343,Nesogobius hinsbyi,Nesogobius hinsbyi,Nesogobius hinsbyi,Nesogobius hinsbyi,Chordata,Actinopterygii,Perciformes,Gobiidae,Nesogobius,Hinsbys goby,411.2117,2.4677,4.8409,7.5,Gobies,Ray-finned fishes,Chordates,124,Nesogobius hindsbyi,POINT (0 0),2000,118
1345,Valenciennea strigata,Valenciennea strigata,Valenciennea strigata,Valenciennea strigata,Chordata,Actinopterygii,Perciformes,Gobiidae,Valenciennea,Blue-band glidergoby,2271.7708,10.3778,2.6862,18,Gobies,Ray-finned fishes,Chordates,365,Valencienna strigata,POINT (0 0),2002,590
1346,Bodianus perditio,Bodianus perditio,Bodianus perditio,Bodianus perditio,Chordata,Actinopterygii,Perciformes,Labridae,Bodianus,Golden-spot pigfish,732.56,6.3467,1.1646,80,Wrasses,Ray-finned fishes,Chordates,837,Bodianus perdito,POINT (0 0),2003,1467
1347,Novaculoides macrolepidotus,Novaculoides macrolepidotus,Novaculoides macrolepidotus,Novaculoides macrolepidotus,Chordata,Actinopterygii,Perciformes,Labridae,Novaculoides,Seagrass wrasse,270.2668,7.3171,20.4,15,Wrasses,Ray-finned fishes,Chordates,1058,Novaculichthys macrolepidonotus,POINT (0 0),2004,1700
1348,Oxycheilinus bimaculatus,Oxycheilinus bimaculatus,Oxycheilinus bimaculatus,Oxycheilinus bimaculatus,Chordata,Actinopterygii,Perciformes,Labridae,Oxycheilinus,Little maori,3241.7832,1.4054,1.5614,15,Wrasses,Ray-finned fishes,Chordates,881,Cheilinus bimaculatus,POINT (0 0),2005,1511
1349,Thalassoma jansenii,Thalassoma jansenii,Thalassoma jansenii,Thalassoma jansenii,Chordata,Actinopterygii,Perciformes,Labridae,Thalassoma,Jansens wrasse,2923.0645,11.7438,5.828,20,Wrasses,Ray-finned fishes,Chordates,1179,Thalassoma janseni,POINT (0 0),2006,1827
1350,Bodianus frenchii,Bodianus frenchii,Bodianus frenchii,Bodianus frenchii,Chordata,Actinopterygii,Perciformes,Labridae,Bodianus,Foxfish,755.4519,13.4689,1.7232,45,Wrasses,Ray-finned fishes,Chordates,513,Bodianus frenchi,POINT (0 0),2007,953
1351,Coris sandeyeri,Coris sandeyeri,Coris sandeyeri,Coris sandeyeri,Chordata,Actinopterygii,Perciformes,Labridae,Coris,Eastern king wrasse,1136.9811,28.098,6.1512,25,Wrasses,Ray-finned fishes,Chordates,195,Coris sandageri,POINT (0 0),2008,192
1352,Halichoeres hartzfeldii,Halichoeres hartzfeldii,Halichoeres hartzfeldii,Halichoeres hartzfeldii,Chordata,Actinopterygii,Perciformes,Labridae,Halichoeres,Orange-line wrasse,1789.9141,3.5055,2.4884,18,Wrasses,Ray-finned fishes,Chordates,535,Halichoeres hartzfeldi,POINT (0 0),2009,975
1353,Iniistius dea,Iniistius dea,Iniistius dea,Iniistius dea,Chordata,Actinopterygii,Perciformes,Labridae,Iniistius,Leaf wrasse,96.5347,6.2016,1.3333,,Wrasses,Ray-finned fishes,Chordates,154,Xyrichtys dea,POINT (0 0),2010,149
1354,Ophthalmolepis lineolatus,Ophthalmolepis lineolatus,Ophthalmolepis lineolatus,Ophthalmolepis lineolatus,Chordata,Actinopterygii,Perciformes,Labridae,Ophthalmolepis,Maori wrasse,1485.0302,23.8251,5.6623,41,Wrasses,Ray-finned fishes,Chordates,118,Ophthalmolepis lineolata,POINT (0 0),2011,111
1355,Pseudolabrus guentheri,Pseudolabrus guentheri,Pseudolabrus guentheri,Pseudolabrus guentheri,Chordata,Actinopterygii,Perciformes,Labridae,Pseudolabrus,Gunthers wrasse,613.0725,33.5501,7.364,18,Wrasses,Ray-finned fishes,Chordates,458,Pseudolabrus guntheri,POINT (0 0),2012,784
1356,Thalassoma septemfasciatum,Thalassoma septemfasciatum,Thalassoma septemfasciatum,Thalassoma septemfasciatum,Chordata,Actinopterygii,Perciformes,Labridae,Thalassoma,Seven-banded wrasse,891.2574,6.0185,1.6909,31,Wrasses,Ray-finned fishes,Chordates,560,Thalassoma septemfasciata,POINT (0 0),2013,1013
1357,Psammoperca waigiensis,Psammoperca waigiensis,Psammoperca waigiensis,Psammoperca waigiensis,Chordata,Actinopterygii,Perciformes,Latidae,Psammoperca,Sand bass,1358.2733,11.8313,5.5933,47,Barramundi,Ray-finned fishes,Chordates,151,Psammoperca waigensis,POINT (0 0),2014,146
1358,Mendosoma lineatum,Mendosoma lineatum,Mendosoma lineatum,Mendosoma lineatum,Chordata,Actinopterygii,Perciformes,Latridae,Mendosoma,Real bastard trumpeter,407.8439,4.5752,43.16,40,trumpeters,Ray-finned fishes,Chordates,64,Mendosoma allporti,POINT (0 0),2015,54
1359,Gnathodentex aureolineatus,Gnathodentex aureolineatus,Gnathodentex aureolineatus,Gnathodentex aureolineatus,Chordata,Actinopterygii,Perciformes,Lethrinidae,Gnathodentex,Gold-spot seabream,4018.6384,15.7988,20.3404,30,Emperors,Ray-finned fishes,Chordates,964,Gnathodentex aurolineatus,POINT (0 0),2016,1597
1360,Parupeneus macronemus,Parupeneus macronemus,Parupeneus macronemus,Parupeneus macronemus,Chordata,Actinopterygii,Perciformes,Mullidae,Parupeneus,Long-barbel goatfish,3274.431,40.1786,3.0323,40,Goatfishes,Ray-finned fishes,Chordates,1281,Parupeneus macronema,POINT (0 0),2017,1935
1361,Gymnothorax annasona,Gymnothorax annasona,Gymnothorax annasona,Gymnothorax annasona,Chordata,Actinopterygii,Anguilliformes,Muraenidae,Gymnothorax,Lord Howe moray,298.3402,49,1.1552,55.3,Moray eels,Ray-finned fishes,Chordates,972,Gymnothorax annasoma,POINT (0 0),2018,1605
1362,Gymnothorax pictus,Gymnothorax pictus,Gymnothorax pictus,Gymnothorax pictus,Chordata,Actinopterygii,Anguilliformes,Muraenidae,Gymnothorax,Painted moray,10,50,1,140,Moray eels,Ray-finned fishes,Chordates,1151,Siderea picta,POINT (0 0),2019,1799
1363,Gymnothorax thrysoideus,Gymnothorax thrysoideus,Gymnothorax thrysoideus,Gymnothorax thrysoideus,Chordata,Actinopterygii,Anguilliformes,Muraenidae,Gymnothorax,Greyface moray,2337.9895,5.3812,1.2154,65,Moray eels,Ray-finned fishes,Chordates,1152,Siderea thyrsoidea,POINT (0 0),2020,1800
1364,Rhinomuraena quaesita,Rhinomuraena quaesita,Rhinomuraena quaesita,Rhinomuraena quaesita,Chordata,Actinopterygii,Anguilliformes,Muraenidae,Rhinomuraena,Ribbon eel,3261.1414,12.2807,1.6667,130,Moray eels,Ray-finned fishes,Chordates,1288,Rhinomuraena quasita,POINT (0 0),2021,1943
1365,Scolecenchelys australis,Scolecenchelys australis,Scolecenchelys australis,Scolecenchelys australis,Chordata,Actinopterygii,Anguilliformes,Ophichthidae,Scolecenchelys,Shortfinned worm eel,10,100,1,,Snake eels,Ray-finned fishes,Chordates,691,Muraenichthys australis,POINT (0 0),2022,1230
1366,Centropyge eibli,Centropyge eibli,Centropyge eibli,Centropyge eibli,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Centropyge,Eibls angelfish,1733.4731,25.7764,3.0249,15,Angelfishes,Ray-finned fishes,Chordates,854,Centropyge eibeli,POINT (0 0),2023,1484
1367,Amphiprion mccullochi,Amphiprion mccullochi,Amphiprion mccullochi,Amphiprion mccullochi,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,McCullochs anemonefish,90.9365,53.6585,8.2719,12,Damselfishes,Ray-finned fishes,Chordates,801,Amphiprion maccullochi,POINT (0 0),2024,1428
1368,Amphiprion perideraion,Amphiprion perideraion,Amphiprion perideraion,Amphiprion perideraion,Chordata,Actinopterygii,Perciformes,Pomacentridae,Amphiprion,Pink anemonefish,2276.7039,8.5209,6.8782,10,Damselfishes,Ray-finned fishes,Chordates,,,POINT (0 0),2025,
1369,Pomacentrus brachialis,Pomacentrus brachialis,Pomacentrus brachialis,Pomacentrus brachialis,Chordata,Actinopterygii,Perciformes,Pomacentridae,Pomacentrus,Charcoal damsel,1382.5972,31.8221,74.6468,8,Damselfishes,Ray-finned fishes,Chordates,1286,Pomocentrus brachialis,POINT (0 0),2026,1940
1370,Chlorurus microrhinos,Chlorurus microrhinos,Chlorurus microrhinos,Chlorurus microrhinos,Chordata,Actinopterygii,Perciformes,Scaridae,Chlorurus,Steep-head parrotfish,2817.7283,39.5089,3.0523,70,parrotfishes,Ray-finned fishes,Chordates,1141,Scarus microrhinos,POINT (0 0),2027,1788
1371,Scarus schlegeli,Scarus schlegeli,Scarus schlegeli,Scarus schlegeli,Chordata,Actinopterygii,Perciformes,Scaridae,Scarus,Schlegels parrotfish,3103.3547,37.3303,9.7085,40,parrotfishes,Ray-finned fishes,Chordates,,,POINT (0 0),2028,
1372,Argyrosomus japonicus,Argyrosomus japonicus,Argyrosomus japonicus,Argyrosomus japonicus,Chordata,Actinopterygii,Perciformes,Sciaenidae,Argyrosomus,Mulloway,287.6346,1.956,8.1667,181,drums or croakers,Ray-finned fishes,Chordates,816,Argyrosomus antarcticus,POINT (0 0),2029,1445
1373,Neosebastes pandus,Neosebastes pandus,Neosebastes pandus,Neosebastes pandus,Chordata,Actinopterygii,Scorpaeniformes,Scorpaenidae,Neosebastes,Big-head gurnard perch,938.6621,1.476,2.5,50,Scorpionfishes,Ray-finned fishes,Chordates,1055,Neosebastes pandas,POINT (0 0),2030,1696
